,NLDAS_ID,WRM_SUPPLY,WRM_SUPPLY_acreft
17790,x181y209,0.0,0.0
17791,x181y21,0.0,0.0
17792,x181y210,0.0,0.0
17793,x181y211,0.0,0.0
17794,x181y212,0.0,0.0
17795,x181y22,0.0,0.0
17796,x181y23,0.0,0.0
17797,x181y24,0.0,0.0
17798,x181y25,0.0,0.0
17799,x181y26,0.0,0.0
17800,x181y27,0.0,0.0
17801,x181y28,0.0,0.0
17802,x181y29,0.0,0.0
17803,x181y3,0.0,0.0
17804,x181y30,0.0,0.0
17805,x181y31,0.0,0.0
17806,x181y32,0.0,0.0
17807,x181y33,0.0,0.0
17808,x181y34,0.0,0.0
17809,x181y35,0.0,0.0
17810,x181y36,0.0,0.0
17811,x181y37,0.00034180182,8.739698626580132
17812,x181y38,0.00034180182,8.739698626580132
17813,x181y39,0.00034180182,8.739698626580132
17814,x181y4,0.0,0.0
17815,x181y40,0.00034180182,8.739698626580132
17816,x181y41,0.0032036975,81.9169164977309
17817,x181y42,0.0032036975,81.9169164977309
17818,x181y43,0.0032036975,81.9169164977309
17819,x181y44,0.0032036975,81.9169164977309
17820,x181y45,0.012352796,315.8547209372188
17821,x181y46,0.012352796,315.8547209372188
17822,x181y47,0.012352796,315.8547209372188
17823,x181y48,0.012352796,315.8547209372188
17824,x181y49,0.01852545,473.68632976859686
17825,x181y5,0.0,0.0
17826,x181y50,0.01852545,473.68632976859686
17827,x181y51,0.01852545,473.68632976859686
17828,x181y52,0.01852545,473.68632976859686
17829,x181y53,0.06011258,1537.0481261286664
17830,x181y54,0.05406306,1382.3649236117021
17831,x181y55,0.059239697,1514.7288367439076
17832,x181y56,0.055186164,1411.0822503328998
17833,x181y57,0.02709271,692.7468567874278
17834,x181y58,0.024509612,626.6982769595475
17835,x181y59,0.026267309,671.6416858799646
17836,x181y6,0.0,0.0
17837,x181y60,0.02259458,577.731962617959
17838,x181y61,0.09095105,2325.5719805132126
17839,x181y62,0.0634994,1623.6473446506532
17840,x181y63,0.09663916,2471.0140391666264
17841,x181y64,0.06417936,1641.033573266794
17842,x181y65,0.09185451,2348.673033878235
17843,x181y66,0.0829551,2121.1197466656836
17844,x181y67,0.12041027,3078.829320170372
17845,x181y68,0.14038035,3589.4541425099114
17846,x181y69,0.13354209,3414.6034523512744
17847,x181y7,0.0,0.0
17848,x181y70,0.14939384,3819.924811052875
17849,x181y71,0.1440893,3684.290350015809
17850,x181y72,0.13887721,3551.019677368604
17851,x181y73,0.148693,3802.0040639592858
17852,x181y74,0.15612842,3992.1244398470185
17853,x181y75,0.23214385,5935.80009188941
17854,x181y76,0.22423066,5733.463389404368
17855,x181y77,0.21487655,5494.2834944121505
17856,x181y78,0.153075,3914.0497722905925
17857,x181y79,0.17033225,4355.309153522959
17858,x181y8,0.0,0.0
17859,x181y80,0.14031121,3587.6862865885546
17860,x181y81,0.07259083,1856.1104275669752
17861,x181y82,0.07246807,1852.9718113652532
17862,x181y83,0.06395531,1635.304587174093
17863,x181y84,0.058676887,1500.338021352697
17864,x181y85,0.23301905,5958.178483209092
17865,x181y86,0.05968775,1526.1853638942262
17866,x181y87,0.059805274,1529.1904588542172
17867,x181y88,0.061362427,1569.0059440249845
17868,x181y89,0.07076095,1809.321492089454
17869,x181y9,0.0,0.0
17870,x181y90,0.083157144,2126.2858915932975
17871,x181y91,0.086026624,2199.6569699523907
17872,x181y92,0.07837295,2003.9564465855753
17873,x181y93,0.032060802,819.7783737056438
17874,x181y94,0.047440823,1213.0375910533612
17875,x181y95,0.04970778,1271.0027168749698
17876,x181y96,0.04172285,1066.8319758617388
17877,x181y97,0.038895003,994.5253825970273
17878,x181y98,0.04765891,1218.6139814412272
17879,x181y99,0.06070641,1552.2319767737924
17880,x182y10,0.0,0.0
17881,x182y100,0.06388121,1633.4100016758987
17882,x182y101,0.097265385,2487.026472928726
17883,x182y102,0.11456318,2929.3219443160815
17884,x182y103,0.095506735,2442.0584261601325
17885,x182y104,0.096426405,2465.574349097675
17886,x182y105,0.109103404,2789.718549918219
17887,x182y106,0.07351373,1879.7085730007782
17888,x182y107,0.07063859,1806.1928466298095
17889,x182y108,0.07230834,1848.887419701272
17890,x182y109,0.038713798,989.8920943565157
17891,x182y11,0.0,0.0
17892,x182y110,0.03752007,959.3690517947697
17893,x182y111,0.029752456,760.7551931957753
17894,x182y112,0.024270259,620.5781921214522
17895,x182y113,0.059808116,1529.2631441189255
17896,x182y114,0.059525214,1522.0294429936034
17897,x182y115,0.05936919,1518.0399901346193
17898,x182y116,0.064159036,1640.5139386507078
17899,x182y117,0.093654364,2394.6943667193123
17900,x182y118,0.08996564,2300.375626276875
17901,x182y119,0.09435563,2412.6253735619953
17902,x182y12,0.0,0.0
17903,x182y120,0.08811458,2253.044947146488
17904,x182y121,0.104996264,2684.701203226846
17905,x182y122,0.09599055,2454.4296605184113
17906,x182y123,0.0971856,2484.98608339059
17907,x182y124,0.09754857,2494.267254725958
17908,x182y125,0.09806279,2507.415628952233
17909,x182y126,0.09743646,2491.400594126982
17910,x182y127,0.096360505,2463.889149183104
17911,x182y128,0.27683577,7078.549442431172
17912,x182y129,0.062719464,1603.7048489715078
17913,x182y13,0.0,0.0
17914,x182y130,0.06233647,1593.9118462095048
17915,x182y131,0.08461576,2163.582102599201
17916,x182y132,0.058773197,1502.8007946457888
17917,x182y133,0.037285037,953.3594398888207
17918,x182y134,0.033077236,845.7680522029137
17919,x182y135,0.031152727,796.5594054777945
17920,x182y136,0.02785487,712.2348889327604
17921,x182y137,0.027446028,701.7809993752433
17922,x182y138,0.027412452,700.9225040320374
17923,x182y139,0.02754009,704.1861157684965
17924,x182y14,0.0,0.0
17925,x182y140,0.027332295,698.872866269366
17926,x182y141,0.03630592,928.3239180572953
17927,x182y142,0.033039328,844.798794920545
17928,x182y143,0.038850106,993.3774467265633
17929,x182y144,0.033684447,861.2942316593602
17930,x182y145,0.00926564,236.91767450579994
17931,x182y146,0.011622646,297.18512053739727
17932,x182y147,0.011624252,297.22623178552755
17933,x182y148,0.011617463,297.0526108202251
17934,x182y149,0.007088662,181.25349611085102
17935,x182y15,0.0,0.0
17936,x182y150,0.00703939,179.99362421021848
17937,x182y151,0.007011384,179.2775190115694
17938,x182y152,0.0070548304,180.3884258580145
17939,x182y153,0.012506462,319.78387970733723
17940,x182y154,0.012544739,320.762601969504
17941,x182y155,0.01261377,322.5276400724475
17942,x182y156,0.01261377,322.5276400724475
17943,x182y157,0.0035200312,90.00541006385707
17944,x182y158,0.0035200312,90.00541006385707
17945,x182y159,0.0035200312,90.00541006385707
17946,x182y16,0.0,0.0
17947,x182y160,0.0035200312,90.00541006385707
17948,x182y161,0.003292762,84.19424663224171
17949,x182y162,0.003292762,84.19424663224171
17950,x182y163,0.003292762,84.19424663224171
17951,x182y164,0.003292762,84.19424663224171
17952,x182y165,0.0040777205,104.265233024733
17953,x182y166,0.0040777205,104.265233024733
17954,x182y167,0.0040777205,104.265233024733
17955,x182y168,0.0040777205,104.265233024733
17956,x182y169,0.0034479932,88.16343287417763
17957,x182y17,0.0,0.0
17958,x182y170,0.0034479932,88.16343287417763
17959,x182y171,0.0034479932,88.16343287417763
17960,x182y172,0.0034479932,88.16343287417763
17961,x182y173,0.003970435,101.52199648484053
17962,x182y174,0.003970435,101.52199648484053
17963,x182y175,0.003970435,101.52199648484053
17964,x182y176,0.003970435,101.52199648484053
17965,x182y177,0.0059777386,152.84773701663056
17966,x182y178,0.0059777386,152.84773701663056
17967,x182y179,0.0059777386,152.84773701663056
17968,x182y18,0.0,0.0
17969,x182y180,0.0059777386,152.84773701663056
17970,x182y181,0.0048586875,124.23417284590968
17971,x182y182,0.0048586875,124.23417284590968
17972,x182y183,0.0048586875,124.23417284590968
17973,x182y184,0.0048586875,124.23417284590968
17974,x182y185,0.0042192307,107.88357377982416
17975,x182y186,0.0042192307,107.88357377982416
17976,x182y187,0.0042192307,107.88357377982416
17977,x182y188,0.0042192307,107.88357377982416
17978,x182y189,0.0049779657,127.28405486202529
17979,x182y19,0.0,0.0
17980,x182y190,0.0049779657,127.28405486202529
17981,x182y191,0.0049779657,127.28405486202529
17982,x182y192,0.0049779657,127.28405486202529
17983,x182y193,0.0,0.0
17984,x182y194,0.0,0.0
17985,x182y195,0.0,0.0
17986,x182y196,0.0,0.0
17987,x182y197,0.0,0.0
17988,x182y198,0.0,0.0
17989,x182y199,0.0,0.0
17990,x182y20,0.0,0.0
17991,x182y200,0.0,0.0
17992,x182y201,0.0,0.0
17993,x182y202,0.0,0.0
17994,x182y203,0.0,0.0
17995,x182y204,0.0,0.0
17996,x182y205,0.0,0.0
17997,x182y206,0.0,0.0
17998,x182y207,0.0,0.0
17999,x182y208,0.0,0.0
18000,x182y209,0.0,0.0
18001,x182y21,0.0,0.0
18002,x182y210,0.0,0.0
18003,x182y211,0.0,0.0
18004,x182y212,0.0,0.0
18005,x182y22,0.0,0.0
18006,x182y23,0.0,0.0
18007,x182y24,0.0,0.0
18008,x182y25,0.0,0.0
18009,x182y26,0.0,0.0
18010,x182y27,0.0,0.0
18011,x182y28,0.0,0.0
18012,x182y29,0.0,0.0
18013,x182y3,0.0,0.0
18014,x182y30,0.0,0.0
18015,x182y31,0.0,0.0
18016,x182y32,0.0,0.0
18017,x182y33,0.0,0.0
18018,x182y34,0.0,0.0
18019,x182y35,0.0,0.0
18020,x182y36,0.0,0.0
18021,x182y37,0.00034180182,8.739698626580132
18022,x182y38,0.00034180182,8.739698626580132
18023,x182y39,0.00034180182,8.739698626580132
18024,x182y4,0.0,0.0
18025,x182y40,0.00034180182,8.739698626580132
18026,x182y41,0.0032036975,81.9169164977309
18027,x182y42,0.0032036975,81.9169164977309
18028,x182y43,0.0032036975,81.9169164977309
18029,x182y44,0.0032036975,81.9169164977309
18030,x182y45,0.012352796,315.8547209372188
18031,x182y46,0.012352796,315.8547209372188
18032,x182y47,0.012352796,315.8547209372188
18033,x182y48,0.012352796,315.8547209372188
18034,x182y49,0.01852545,473.68632976859686
18035,x182y5,0.0,0.0
18036,x182y50,0.01852545,473.68632976859686
18037,x182y51,0.01852545,473.68632976859686
18038,x182y52,0.01852545,473.68632976859686
18039,x182y53,0.06011258,1537.0481261286664
18040,x182y54,0.056194812,1436.8728029956405
18041,x182y55,0.059324954,1516.9088166711258
18042,x182y56,0.055243563,1412.5498279638705
18043,x182y57,0.026958821,689.323351918961
18044,x182y58,0.027073212,692.2482474318089
18045,x182y59,0.026991105,690.148828210505
18046,x182y6,0.0,0.0
18047,x182y60,0.02265164,579.1909422901821
18048,x182y61,0.089744695,2294.7261171137757
18049,x182y62,0.0883574,2259.2535403834577
18050,x182y63,0.08582471,2194.49414860547
18051,x182y64,0.077428274,1979.8015291340355
18052,x182y65,0.07243873,1852.221693653322
18053,x182y66,0.12810068,3275.46911634157
18054,x182y67,0.13537218,3461.3977344586046
18055,x182y68,0.12715606,3251.315932932131
18056,x182y69,0.15002619,3836.0935976110272
18057,x182y7,0.0,0.0
18058,x182y70,0.15017717,3839.953575326515
18059,x182y71,0.14289495,3653.750978557618
18060,x182y72,0.16311151,4170.678176911057
18061,x182y73,0.0,0.0
18062,x182y74,0.15091074,3858.71070872653
18063,x182y75,0.22969557,5873.198860008877
18064,x182y76,0.23313063,5961.031560478281
18065,x182y77,0.22652154,5792.040487583909
18066,x182y78,0.15674758,4007.9556662096265
18067,x182y79,0.16051503,4104.287485027118
18068,x182y8,0.0,0.0
18069,x182y80,0.15395537,3936.5605288239376
18070,x182y81,0.07196472,1840.1010283785508
18071,x182y82,0.072340995,1849.7223609726143
18072,x182y83,0.05870248,1500.9926222455979
18073,x182y84,0.06432346,1644.718123723125
18074,x182y85,0.23301905,5958.178483209092
18075,x182y86,0.06538766,1671.929145873109
18076,x182y87,0.0671175,1716.1603692525416
18077,x182y88,0.07933887,2028.6545527250646
18078,x182y89,0.08929608,2283.2552841161287
18079,x182y9,0.0,0.0
18080,x182y90,0.08960735,2291.214392853451
18081,x182y91,0.08902038,2276.205680460466
18082,x182y92,0.084169716,2152.176585187336
18083,x182y93,0.03601844,920.9731690901962
18084,x182y94,0.050485313,1290.8837985630591
18085,x182y95,0.059434142,1519.7009134597847
18086,x182y96,0.040610377,1038.3866769950416
18087,x182y97,0.04161981,1064.1973878971994
18088,x182y98,0.051428262,1314.9944979410388
18089,x182y99,0.06201741,1585.753467134145
18090,x183y10,0.0,0.0
18091,x183y100,0.06431196,1644.4239145800905
18092,x183y101,0.09981852,2552.3088229034925
18093,x183y102,0.097725816,2498.7991737553507
18094,x183y103,0.10789728,2758.8786111626255
18095,x183y104,0.10802039,2762.026186581866
18096,x183y105,0.109103404,2789.718549918219
18097,x183y106,0.083308116,2130.1461583158016
18098,x183y107,0.07896636,2019.1294594675735
18099,x183y108,0.07888832,2017.1342995275563
18100,x183y109,0.03864557,988.1475757517602
18101,x183y11,0.0,0.0
18102,x183y110,0.037511025,959.1378461813832
18103,x183y111,0.022700392,580.4374295533521
18104,x183y112,0.027224606,696.1193519174409
18105,x183y113,0.06420887,1641.7881705874843
18106,x183y114,0.06414639,1640.1905397989835
18107,x183y115,0.063971944,1635.7300055027242
18108,x183y116,0.06433069,1644.903088213834
18109,x183y117,0.090799056,2321.685558655694
18110,x183y118,0.093786605,2398.0757488150903
18111,x183y119,0.09337935,2387.66239249167
18112,x183y12,0.0,0.0
18113,x183y120,0.08832546,2258.4369510576785
18114,x183y121,0.11012595,2815.8647257150506
18115,x183y122,0.0962382,2460.761804255035
18116,x183y123,0.09615902,2458.737310102819
18117,x183y124,0.09629624,2462.2461442929757
18118,x183y125,0.09690281,2477.755416838944
18119,x183y126,0.096929096,2478.427647159865
18120,x183y127,0.096429326,2465.648912907992
18121,x183y128,0.13753264,3516.6394026580283
18122,x183y129,0.08461576,2163.582102599201
18123,x183y13,0.0,0.0
18124,x183y130,0.06042751,1545.1005841323936
18125,x183y131,0.08461576,2163.582102599201
18126,x183y132,0.05910894,1511.3856035743386
18127,x183y133,0.033910833,867.0827531975083
18128,x183y134,0.03239033,828.2042287749904
18129,x183y135,0.029759198,760.9275858812566
18130,x183y136,0.028142955,719.6010275235006
18131,x183y137,0.034380507,879.0920785190832
18132,x183y138,0.03451571,882.549108201491
18133,x183y139,0.029234322,747.5067502899572
18134,x183y14,0.0,0.0
18135,x183y140,0.02797649,715.3446766845633
18136,x183y141,0.03338888,853.7366981717885
18137,x183y142,0.03439073,879.3534131139643
18138,x183y143,0.036736943,939.344911633397
18139,x183y144,0.035820805,915.9197368991086
18140,x183y145,0.010044166,256.8242068743008
18141,x183y146,0.011617807,297.06140747129695
18142,x183y147,0.011621942,297.1671659764827
18143,x183y148,0.011616115,297.0181647964182
18144,x183y149,0.0070776828,180.97274385703332
18145,x183y15,0.0,0.0
18146,x183y150,0.007088662,181.25349611085102
18147,x183y151,0.007028373,179.71193268359642
18148,x183y152,0.007026837,179.67264579225926
18149,x183y153,0.012474405,318.9641835561278
18150,x183y154,0.012497766,319.5615249338381
18151,x183y155,0.01248342,319.19470277784956
18152,x183y156,0.01261377,322.5276400724475
18153,x183y157,0.0035200312,90.00541006385707
18154,x183y158,0.0035200312,90.00541006385707
18155,x183y159,0.0035200312,90.00541006385707
18156,x183y16,0.0,0.0
18157,x183y160,0.0035200312,90.00541006385707
18158,x183y161,0.003292762,84.19424663224171
18159,x183y162,0.003292762,84.19424663224171
18160,x183y163,0.003292762,84.19424663224171
18161,x183y164,0.003292762,84.19424663224171
18162,x183y165,0.0040777205,104.265233024733
18163,x183y166,0.0040777205,104.265233024733
18164,x183y167,0.0040777205,104.265233024733
18165,x183y168,0.0040777205,104.265233024733
18166,x183y169,0.0034479932,88.16343287417763
18167,x183y17,0.0,0.0
18168,x183y170,0.0034479932,88.16343287417763
18169,x183y171,0.0034479932,88.16343287417763
18170,x183y172,0.0034479932,88.16343287417763
18171,x183y173,0.003970435,101.52199648484053
18172,x183y174,0.003970435,101.52199648484053
18173,x183y175,0.003970435,101.52199648484053
18174,x183y176,0.003970435,101.52199648484053
18175,x183y177,0.0059777386,152.84773701663056
18176,x183y178,0.0059777386,152.84773701663056
18177,x183y179,0.0059777386,152.84773701663056
18178,x183y18,0.0,0.0
18179,x183y180,0.0059777386,152.84773701663056
18180,x183y181,0.0048586875,124.23417284590968
18181,x183y182,0.0048586875,124.23417284590968
18182,x183y183,0.0048586875,124.23417284590968
18183,x183y184,0.0048586875,124.23417284590968
18184,x183y185,0.0042192307,107.88357377982416
18185,x183y186,0.0042192307,107.88357377982416
18186,x183y187,0.0042192307,107.88357377982416
18187,x183y188,0.0042192307,107.88357377982416
18188,x183y189,0.0,0.0
18189,x183y19,0.0,0.0
18190,x183y190,0.0049779657,127.28405486202529
18191,x183y191,0.0049779657,127.28405486202529
18192,x183y192,0.0049779657,127.28405486202529
18193,x183y193,0.0,0.0
18194,x183y194,0.0,0.0
18195,x183y195,0.0,0.0
18196,x183y196,0.0,0.0
18197,x183y197,0.0,0.0
18198,x183y198,0.0,0.0
18199,x183y199,0.0,0.0
18200,x183y20,0.0,0.0
18201,x183y200,0.0,0.0
18202,x183y201,0.0,0.0
18203,x183y202,0.0,0.0
18204,x183y203,0.0,0.0
18205,x183y204,0.0,0.0
18206,x183y205,0.0,0.0
18207,x183y206,0.0,0.0
18208,x183y207,0.0,0.0
18209,x183y208,0.0,0.0
18210,x183y209,0.0,0.0
18211,x183y21,0.0,0.0
18212,x183y210,0.0,0.0
18213,x183y211,0.0,0.0
18214,x183y212,0.0,0.0
18215,x183y22,0.0,0.0
18216,x183y23,0.0,0.0
18217,x183y24,0.0,0.0
18218,x183y25,0.0,0.0
18219,x183y26,0.0,0.0
18220,x183y27,0.0,0.0
18221,x183y28,0.0,0.0
18222,x183y29,0.0,0.0
18223,x183y3,0.0,0.0
18224,x183y30,0.0,0.0
18225,x183y31,0.0,0.0
18226,x183y32,0.0,0.0
18227,x183y33,0.0,0.0
18228,x183y34,0.0,0.0
18229,x183y35,0.0,0.0
18230,x183y36,0.0,0.0
18231,x183y37,0.00034180182,8.739698626580132
18232,x183y38,0.00034180182,8.739698626580132
18233,x183y39,0.00034180182,8.739698626580132
18234,x183y4,0.0,0.0
18235,x183y40,0.00034180182,8.739698626580132
18236,x183y41,0.0032036975,81.9169164977309
18237,x183y42,0.0032036975,81.9169164977309
18238,x183y43,0.0032036975,81.9169164977309
18239,x183y44,0.0032036975,81.9169164977309
18240,x183y45,0.012352796,315.8547209372188
18241,x183y46,0.012352796,315.8547209372188
18242,x183y47,0.012352796,315.8547209372188
18243,x183y48,0.012352796,315.8547209372188
18244,x183y49,0.01852545,473.68632976859686
18245,x183y5,0.0,0.0
18246,x183y50,0.01852545,473.68632976859686
18247,x183y51,0.01852545,473.68632976859686
18248,x183y52,0.01852545,473.68632976859686
18249,x183y53,0.06011258,1537.0481261286664
18250,x183y54,0.05812098,1486.1239337522193
18251,x183y55,0.05888271,1505.6008391274079
18252,x183y56,0.059472743,1520.6878724219282
18253,x183y57,0.026880424,687.3187992508998
18254,x183y58,0.027115034,693.3175733937214
18255,x183y59,0.027119335,693.4276128153427
18256,x183y6,0.0,0.0
18257,x183y60,0.02345087,599.6267729468912
18258,x183y61,0.08650221,2211.8175181954716
18259,x183y62,0.08823875,2256.219978232318
18260,x183y63,0.068068765,1740.483777794837
18261,x183y64,0.07571565,1936.010752448104
18262,x183y65,0.074876755,1914.5605071626617
18263,x183y66,0.1033307,2642.1134182480664
18264,x183y67,0.13392174,3424.3109090363237
18265,x183y68,0.123161726,3149.182876267755
18266,x183y69,0.14325356,3662.9205931845263
18267,x183y7,0.0,0.0
18268,x183y70,0.1769796,4525.278515168973
18269,x183y71,0.20138954,5149.427605737425
18270,x183y72,0.15999247,4090.926112629512
18271,x183y73,0.2695894,6893.26357591935
18272,x183y74,0.16010697,4093.854042716035
18273,x183y75,0.2350955,6011.272540267171
18274,x183y76,0.22719805,5809.338135549421
18275,x183y77,0.22163248,5667.029924481954
18276,x183y78,0.1528788,3909.033188494139
18277,x183y79,0.15782887,4035.6041004794356
18278,x183y8,0.0,0.0
18279,x183y80,0.1509773,3860.4123820410546
18280,x183y81,0.072915815,1864.4203908226116
18281,x183y82,0.07368908,1884.1923723618845
18282,x183y83,0.0647968,1656.8211595698756
18283,x183y84,0.10627232,2717.3289393879513
18284,x183y85,0.07521028,1923.0885262124234
18285,x183y86,0.07056856,1804.4021591541311
18286,x183y87,0.08179694,2091.506209185597
18287,x183y88,0.08567561,2190.681857047743
18288,x183y89,0.09771511,2498.5254841105047
18289,x183y9,0.0,0.0
18290,x183y90,0.10927711,2794.160009751374
18291,x183y91,0.0969682,2479.4276114377612
18292,x183y92,0.092780024,2372.338084436412
18293,x183y93,0.052689932,1347.2547616803677
18294,x183y94,0.062110346,1588.1299718327416
18295,x183y95,0.064285934,1643.7586204275708
18296,x183y96,0.03598663,920.1597588416006
18297,x183y97,0.047687724,1219.3509493338968
18298,x183y98,0.053419765,1365.9162337578437
18299,x183y99,0.057579044,1472.2669143209152
18300,x184y10,0.0,0.0
18301,x184y100,0.065813616,1682.8206643057144
18302,x184y101,0.10919028,2791.940146855847
18303,x184y102,0.10074041,2575.8808132022814
18304,x184y103,0.0996592,2548.2349799956223
18305,x184y104,0.099835366,2552.739443358425
18306,x184y105,0.109103404,2789.718549918219
18307,x184y106,0.08121225,2076.5558762099913
18308,x184y107,0.081462845,2082.963450777982
18309,x184y108,0.08326192,2128.9649866384134
18310,x184y109,0.038711436,989.8317641417727
18311,x184y11,0.0,0.0
18312,x184y110,0.037310682,954.0151968097882
18313,x184y111,0.022080658,564.5912109517509
18314,x184y112,0.026738888,683.6997088838591
18315,x184y113,0.064730465,1655.125121892177
18316,x184y114,0.0643608,1645.6728584029029
18317,x184y115,0.06425024,1642.8459362687274
18318,x184y116,0.06488757,1659.1421749212595
18319,x184y117,0.09113837,2330.36183830504
18320,x184y118,0.09367742,2395.283941033448
18321,x184y119,0.089390725,2285.675284370744
18322,x184y12,0.0,0.0
18323,x184y120,0.09115374,2330.7548878477965
18324,x184y121,0.10308908,2635.935315251362
18325,x184y122,0.09666237,2471.6076595789964
18326,x184y123,0.0949842,2428.6979207835757
18327,x184y124,0.096388884,2464.6145567951044
18328,x184y125,0.095546775,2443.0826670274346
18329,x184y126,0.09589589,2452.0089377462546
18330,x184y127,0.095517784,2442.3413640295144
18331,x184y128,0.09639276,2464.7136862018438
18332,x184y129,0.08461576,2163.582102599201
18333,x184y13,0.0,0.0
18334,x184y130,0.057023704,1458.0671325677654
18335,x184y131,0.08461576,2163.582102599201
18336,x184y132,0.050607793,1294.0154785963796
18337,x184y133,0.034798406,889.7776072005121
18338,x184y134,0.034923363,892.9725797704968
18339,x184y135,0.031188773,797.4810488541565
18340,x184y136,0.0276433,706.8251833417951
18341,x184y137,0.034180816,873.9860470509506
18342,x184y138,0.034506086,882.3030187267427
18343,x184y139,0.036345858,929.3451243509218
18344,x184y14,0.0,0.0
18345,x184y140,0.02795681,714.8413709649225
18346,x184y141,0.025876094,661.6385027650427
18347,x184y142,0.03353948,857.5874999144951
18348,x184y143,0.03276196,837.7067072334219
18349,x184y144,0.026124928,668.0011367419314
18350,x184y145,0.011545239,295.2058740462389
18351,x184y146,0.011613266,296.9452808393859
18352,x184y147,0.011620654,297.13421917657513
18353,x184y148,0.011617348,297.04968462418066
18354,x184y149,0.0070844903,181.1468163957994
18355,x184y15,0.0,0.0
18356,x184y150,0.007088662,181.25349611085102
18357,x184y151,0.007058212,180.47489314483337
18358,x184y152,0.007027291,179.6842602617442
18359,x184y153,0.0124612665,318.6282490250526
18360,x184y154,0.01248751,319.2992871920299
18361,x184y155,0.012461901,318.64446954386676
18362,x184y156,0.01261377,322.5276400724475
18363,x184y157,0.0035200312,90.00541006385707
18364,x184y158,0.0035200312,90.00541006385707
18365,x184y159,0.0035200312,90.00541006385707
18366,x184y16,0.0,0.0
18367,x184y160,0.0035200312,90.00541006385707
18368,x184y161,0.003292762,84.19424663224171
18369,x184y162,0.003292762,84.19424663224171
18370,x184y163,0.003292762,84.19424663224171
18371,x184y164,0.003292762,84.19424663224171
18372,x184y165,0.0040777205,104.265233024733
18373,x184y166,0.0040777205,104.265233024733
18374,x184y167,0.0040777205,104.265233024733
18375,x184y168,0.0040777205,104.265233024733
18376,x184y169,0.0034479932,88.16343287417763
18377,x184y17,0.0,0.0
18378,x184y170,0.0034479932,88.16343287417763
18379,x184y171,0.0034479932,88.16343287417763
18380,x184y172,0.0034479932,88.16343287417763
18381,x184y173,0.003970435,101.52199648484053
18382,x184y174,0.003970435,101.52199648484053
18383,x184y175,0.003970435,101.52199648484053
18384,x184y176,0.003970435,101.52199648484053
18385,x184y177,0.0059777386,152.84773701663056
18386,x184y178,0.0059777386,152.84773701663056
18387,x184y179,0.0059777386,152.84773701663056
18388,x184y18,0.0,0.0
18389,x184y180,0.0059777386,152.84773701663056
18390,x184y181,0.0048586875,124.23417284590968
18391,x184y182,0.0048586875,124.23417284590968
18392,x184y183,0.0048586875,124.23417284590968
18393,x184y184,0.0048586875,124.23417284590968
18394,x184y185,0.0042192307,107.88357377982416
18395,x184y186,0.0042192307,107.88357377982416
18396,x184y187,0.0042192307,107.88357377982416
18397,x184y188,0.0,0.0
18398,x184y189,0.0049779657,127.28405486202529
18399,x184y19,0.0,0.0
18400,x184y190,0.0049779657,127.28405486202529
18401,x184y191,0.0049779657,127.28405486202529
18402,x184y192,0.0049779657,127.28405486202529
18403,x184y193,0.0,0.0
18404,x184y194,0.0,0.0
18405,x184y195,0.0,0.0
18406,x184y196,0.0,0.0
18407,x184y197,0.0,0.0
18408,x184y198,0.0,0.0
18409,x184y199,0.0,0.0
18410,x184y20,0.0,0.0
18411,x184y200,0.0,0.0
18412,x184y201,0.0,0.0
18413,x184y202,0.0,0.0
18414,x184y203,0.0,0.0
18415,x184y204,0.0,0.0
18416,x184y205,0.0,0.0
18417,x184y206,0.0,0.0
18418,x184y207,0.0,0.0
18419,x184y208,0.0,0.0
18420,x184y209,0.0,0.0
18421,x184y21,0.0,0.0
18422,x184y210,0.0,0.0
18423,x184y211,0.0,0.0
18424,x184y212,0.0,0.0
18425,x184y22,0.0,0.0
18426,x184y23,0.0,0.0
18427,x184y24,0.0,0.0
18428,x184y25,0.0,0.0
18429,x184y26,0.0,0.0
18430,x184y27,0.0,0.0
18431,x184y28,0.0,0.0
18432,x184y29,0.0,0.0
18433,x184y3,0.0,0.0
18434,x184y30,0.0,0.0
18435,x184y31,0.0,0.0
18436,x184y32,0.0,0.0
18437,x184y33,0.0,0.0
18438,x184y34,0.0,0.0
18439,x184y35,0.0,0.0
18440,x184y36,0.0,0.0
18441,x184y37,0.00034180182,8.739698626580132
18442,x184y38,0.00034180182,8.739698626580132
18443,x184y39,0.00034180182,8.739698626580132
18444,x184y4,0.0,0.0
18445,x184y40,0.00034180182,8.739698626580132
18446,x184y41,0.0032036975,81.9169164977309
18447,x184y42,0.0032036975,81.9169164977309
18448,x184y43,0.0032036975,81.9169164977309
18449,x184y44,0.0032036975,81.9169164977309
18450,x184y45,0.012352796,315.8547209372188
18451,x184y46,0.012352796,315.8547209372188
18452,x184y47,0.012352796,315.8547209372188
18453,x184y48,0.012352796,315.8547209372188
18454,x184y49,0.01852545,473.68632976859686
18455,x184y5,0.0,0.0
18456,x184y50,0.01852545,473.68632976859686
18457,x184y51,0.01852545,473.68632976859686
18458,x184y52,0.01852545,473.68632976859686
18459,x184y53,0.060068533,1535.9218657844576
18460,x184y54,0.058799,1503.4604531614823
18461,x184y55,0.056776848,1451.7550748188053
18462,x184y56,0.05989465,1531.4757818390349
18463,x184y57,0.027087992,692.6261241061875
18464,x184y58,0.027119335,693.4276128153427
