,NLDAS_ID,max_land_constr
29561,x234y68,2917085.9656482646
29562,x234y69,2718319.3288026545
29564,x234y70,2998568.0139140533
29565,x234y71,1857286.0299690173
29566,x234y72,3556164.7735986463
29567,x234y73,3487707.8249270525
29568,x234y74,3559699.239547172
29569,x234y75,3487671.4480468864
29570,x234y76,3581561.468013244
29571,x234y77,3553668.243056459
29572,x234y78,3488452.987955424
29573,x234y79,3381116.8140885364
29575,x234y80,2973645.596202344
29576,x234y81,3342036.9468508177
29577,x234y82,3338318.7715143217
29578,x234y83,3529202.203475995
29579,x234y84,2909644.702356943
29580,x234y85,3262694.1140267854
29581,x234y86,3330752.5744219096
29582,x234y87,3450386.4164181547
29583,x234y88,2653091.0419209646
29584,x234y89,1471883.456673848
29586,x234y90,2106630.067725787
29587,x234y91,2485506.001764593
29588,x234y92,3201693.917276452
29589,x234y93,3332048.1205516784
29590,x234y94,3258747.047607066
29591,x234y95,3378058.565934475
29592,x234y96,3247124.4803976244
29593,x234y97,2573813.55429412
29594,x234y98,1317594.935125046
29595,x234y99,1453249.8051530907
29597,x235y100,1409090.5764330493
29598,x235y101,1988948.8002999995
29599,x235y102,1908470.9807371467
29600,x235y103,2158441.959388594
29601,x235y104,2259346.606263052
29602,x235y105,1710357.0804490785
29603,x235y106,1182303.1427431763
29604,x235y107,2420530.759611712
29605,x235y108,2333732.090962346
29606,x235y109,2386144.9902859335
29608,x235y110,2001057.813863019
29609,x235y111,1589112.723688728
29610,x235y112,1928580.6184081144
29611,x235y113,651874.7404157256
29612,x235y114,2793760.329871361
29613,x235y115,2744702.778570119
29614,x235y116,2229912.8373649465
29615,x235y117,1824885.7634803643
29616,x235y118,1444499.8719138124
29617,x235y119,192153.2704007532
29619,x235y120,303689.90423304285
29620,x235y121,211124.80521704533
29621,x235y122,304135.7537771834
29622,x235y123,1112688.0678076025
29623,x235y124,1154668.9995055276
29624,x235y125,1633961.538049489
29625,x235y126,2759868.676573108
29626,x235y127,2887823.371189303
29627,x235y128,2788313.145277136
29628,x235y129,2628281.2055413704
29630,x235y130,2702472.814371911
29631,x235y131,2636386.1814528285
29632,x235y132,2577970.144897268
29633,x235y133,2690162.3316427385
29634,x235y134,2650788.231096942
29635,x235y135,2772663.151362464
29636,x235y136,2695794.7849773597
29637,x235y137,3213298.075851272
29638,x235y138,2632973.0893933186
29639,x235y139,2631797.9886955097
29641,x235y140,2617696.2761767437
29642,x235y141,2677735.6367790094
29643,x235y142,2601753.2597702635
29644,x235y143,2542497.5194012155
29645,x235y144,2578798.963497582
29646,x235y145,2547533.437280692
29647,x235y146,2487401.05942168
29648,x235y147,2506815.028070482
29649,x235y148,2446122.146525007
29650,x235y149,1574509.582276913
29652,x235y150,1561078.8767292462
29653,x235y151,1603975.2684176313
29654,x235y152,1601854.6944029392
29655,x235y153,1578344.1290060226
29656,x235y154,1604044.840329478
29657,x235y155,1837008.9509796847
29658,x235y156,1549456.394314476
29659,x235y157,1524474.8067895654
29660,x235y158,1612266.1054573513
29661,x235y159,1600180.4387727897
29663,x235y160,1737040.5429947856
29664,x235y161,1654304.425656282
29665,x235y162,4947964.659133855
29666,x235y163,3116696.9423759324
29667,x235y164,9689782.637248777
29668,x235y165,6265541.55433798
29669,x235y166,4536653.484847804
29670,x235y167,1880237.5642655347
29671,x235y168,1702857.9352476918
29672,x235y169,2073671.1566033654
29674,x235y170,1982209.8365965334
29675,x235y171,1835407.0573357155
29676,x235y172,1619701.836485553
29677,x235y173,2718664.541616779
29678,x235y174,2133924.653868097
29679,x235y175,2692069.185217218
29680,x235y176,2238846.217429799
29681,x235y177,2584824.878335409
29682,x235y178,2605065.1863292977
29683,x235y179,2625621.0953390417
29685,x235y180,2579336.66782299
29686,x235y181,2208111.242510591
29687,x235y182,1983133.1062014394
29688,x235y183,2326092.424457535
29689,x235y184,2443883.1516363574
29690,x235y185,2091838.1144338136
29691,x235y186,2395325.359614991
29692,x235y187,2218743.6364686172
29693,x235y188,2575944.4462575214
29694,x235y189,2706186.710511984
29696,x235y190,2266978.7332149474
29697,x235y191,2170325.7661037697
29698,x235y192,2686436.578704863
29730,x235y30,237207.53417998666
29731,x235y31,3528279.4802718223
29732,x235y32,3610439.238232758
29733,x235y33,3404323.4018772417
29734,x235y34,2796486.2416238356
29735,x235y35,2533477.282615316
29736,x235y36,2009932.452922926
29737,x235y37,2014726.5074540768
29738,x235y38,1981817.1242820544
29739,x235y39,1947164.3201276874
29740,x235y40,2172629.9122739076
29741,x235y41,3010016.2735648234
29742,x235y42,2898312.4450204996
29743,x235y43,3524952.447930217
29744,x235y44,3215610.1244090423
29745,x235y45,3676385.2521310463
29746,x235y46,3628685.9729587226
29747,x235y47,3572009.840718996
29748,x235y48,3570502.956329087
29749,x235y49,3010981.8128628493
29751,x235y50,3303381.8625322226
29752,x235y51,3493357.373465096
29753,x235y52,3573265.787317586
29754,x235y53,3623221.3690470727
29755,x235y54,3300047.856081662
29756,x235y55,3267744.8371117357
29757,x235y56,3567244.738701325
29758,x235y57,3484231.8161818325
29759,x235y58,3460098.5625492106
29760,x235y59,3475828.9335483112
29762,x235y60,3468490.2202394386
29763,x235y61,3281004.2026664703
29764,x235y62,3337133.246051065
29765,x235y63,3399074.4063406223
29766,x235y64,2715534.0049344576
29767,x235y65,3393398.750902547
29768,x235y66,3322147.2379993577
29769,x235y67,2113739.696373556
29770,x235y68,2899735.6285973685
29771,x235y69,2719476.011335344
29773,x235y70,3284079.016958483
29774,x235y71,3381103.9387038304
29775,x235y72,3431007.2290205383
29776,x235y73,3498216.7489742977
29777,x235y74,3493231.0801549265
29778,x235y75,3504233.9817772442
29779,x235y76,3523290.6922269315
29780,x235y77,3573546.992099949
29781,x235y78,3576324.2147268313
29782,x235y79,3529359.674319634
29784,x235y80,3124147.7617440475
29785,x235y81,2210223.895344793
29786,x235y82,2747706.1055840803
29787,x235y83,3117011.131772566
29788,x235y84,2360167.4476019093
29789,x235y85,3207028.569098752
29790,x235y86,3328933.3377486086
29791,x235y87,3104316.504009277
29792,x235y88,2925905.3716341187
29793,x235y89,2767562.6710428796
29795,x235y90,2859861.2505769054
29796,x235y91,3013356.9593474073
29797,x235y92,2629387.4956255746
29798,x235y93,3031758.3819190105
29799,x235y94,3213993.067489441
29800,x235y95,3293144.7855312983
29801,x235y96,3284925.31141249
29802,x235y97,2793668.5998498024
29803,x235y98,1618588.3515164615
29804,x235y99,1960577.5680343274
29806,x236y100,1949365.5379612362
29807,x236y101,1415865.7102982728
29808,x236y102,1399479.0763886068
29809,x236y103,2038035.2771150488
29810,x236y104,1034046.1100392644
29811,x236y105,825622.0464693205
29812,x236y106,1681024.6892804257
29813,x236y107,2039837.2517379234
29814,x236y108,2076981.1421822242
29815,x236y109,2365212.5781238875
29817,x236y110,2170654.29789907
29818,x236y111,1849264.0582691138
29819,x236y112,2429684.4039945486
29820,x236y113,1546420.2060527524
29821,x236y114,2504132.67066585
29822,x236y115,2490563.83372448
29823,x236y116,1373157.9311053574
29824,x236y117,964947.7621876145
29825,x236y118,237427.70734039505
29826,x236y119,197916.490403405
29828,x236y120,313490.59852340276
29829,x236y121,348633.2250589255
29830,x236y122,207912.02833344878
29831,x236y123,1474501.854858255
29832,x236y124,3590259.3799430034
29833,x236y125,8842232.769414295
29834,x236y126,2704566.7827346628
29835,x236y127,2680767.926023131
29836,x236y128,2688920.878859976
29837,x236y129,2682024.060072881
29839,x236y130,2695602.293645296
29840,x236y131,2670277.0853998573
29841,x236y132,2620214.6382294865
29842,x236y133,2654718.942998666
29843,x236y134,2646225.6910793576
29844,x236y135,2657878.357354205
29845,x236y136,2698484.6859911187
29846,x236y137,2587649.5471086777
29847,x236y138,2609739.9028010145
29848,x236y139,2606357.891885293
29850,x236y140,2545849.4601335693
29851,x236y141,2598665.933810309
29852,x236y142,2630398.1499485145
29853,x236y143,2585655.8377850587
29854,x236y144,2524531.1090683183
29855,x236y145,2512303.3081432777
29856,x236y146,2518269.6600315236
29857,x236y147,2530343.2190773836
29858,x236y148,2512943.2417628733
29859,x236y149,1521617.6954305952
29861,x236y150,1467321.5963814454
29862,x236y151,1597380.2531242326
29863,x236y152,1708737.9964812766
29864,x236y153,1744807.7218829861
29865,x236y154,1671627.1683140239
29866,x236y155,1647718.7728322318
29867,x236y156,1515634.8602667905
29868,x236y157,1568774.3147544544
29869,x236y158,1536071.3140402115
29870,x236y159,1889718.7334419168
29872,x236y160,1766942.0919874278
29873,x236y161,1827024.451165488
29874,x236y162,9661610.795877287
29875,x236y163,3106363.793696619
29876,x236y164,2861229.599373533
29877,x236y165,2023417.8707331885
29878,x236y166,3990503.7893298455
29879,x236y167,1902796.2599072559
29880,x236y168,1840134.825705185
29881,x236y169,2038610.7862766464
29883,x236y170,2299618.638640235
29884,x236y171,2140310.77453063
29885,x236y172,1549614.243995495
29886,x236y173,3549030.5704331365
29887,x236y174,2205279.064958864
29888,x236y175,2608387.552622898
29889,x236y176,2448908.405858753
29890,x236y177,2505456.289635472
29891,x236y178,2651209.768314086
29892,x236y179,2818346.2728335354
29894,x236y180,2803345.7207684354
29895,x236y181,2676725.4173218906
29896,x236y182,2260160.9143389324
29897,x236y183,2594274.127661358
29898,x236y184,2689984.628002688
29899,x236y185,2764403.9735624045
29900,x236y186,2797106.576548796
29901,x236y187,2434436.1022403617
29902,x236y188,2759809.0166866127
29903,x236y189,2723509.361649194
29905,x236y190,2562966.696497631
29906,x236y191,2230264.3054535845
29907,x236y192,2744295.286029598
29940,x236y31,2139713.6838189377
29941,x236y32,3454721.675528086
29942,x236y33,3093665.61973274
29943,x236y34,3271775.1647485658
29944,x236y35,2528457.8631012123
29945,x236y36,3442975.149997775
29946,x236y37,1933267.0446134864
29947,x236y38,267810.72694436694
29948,x236y39,676482.2800625096
29949,x236y40,801335.6992623807
29950,x236y41,2181423.6470669857
29951,x236y42,2472610.217000436
29952,x236y43,2926232.0717219356
29953,x236y44,1976464.8627898279
29954,x236y45,3437084.9846519036
29955,x236y46,2884953.991789353
29956,x236y47,3595204.372929254
29957,x236y48,3495701.6608306076
29958,x236y49,3602516.8284787554
29960,x236y50,3631479.85624585
29961,x236y51,3627639.7843395215
29962,x236y52,3465174.95548057
29963,x236y53,3560012.736897337
29964,x236y54,3385134.9513906357
29965,x236y55,3368148.049517005
29966,x236y56,3580879.9653258594
29967,x236y57,3517633.7848648936
29968,x236y58,3335298.9162670462
29969,x236y59,3487762.0549057457
29971,x236y60,3503190.8016993906
29972,x236y61,3474202.258721082
29973,x236y62,3354615.0644169296
29974,x236y63,2403526.439570669
29975,x236y64,2890785.6251857644
29976,x236y65,3230465.346187324
29977,x236y66,3146659.930047654
29978,x236y67,3418086.687839849
29979,x236y68,3090135.437770092
29980,x236y69,3137638.8616996366
29982,x236y70,2726786.2151172883
29983,x236y71,3056951.7716248813
29984,x236y72,3114798.4112162087
29985,x236y73,3346340.2374359174
29986,x236y74,3418657.0405963724
29987,x236y75,3488250.0373694547
29988,x236y76,3573241.784650797
29989,x236y77,3575973.8447079384
29990,x236y78,3608380.0575567447
29991,x236y79,3363379.721651807
29993,x236y80,3316539.8057264457
29994,x236y81,3249301.7675664527
29995,x236y82,2298226.046780659
29996,x236y83,1650665.5273619427
29997,x236y84,2708320.2411551545
29998,x236y85,3370141.4808863704
29999,x236y86,3414702.0669200914
30000,x236y87,2768015.6206410537
30001,x236y88,2965350.8122565253
30002,x236y89,2835681.7097341125
30004,x236y90,3127249.8232253487
30005,x236y91,2936738.981833072
30006,x236y92,3126406.8990924726
30007,x236y93,2036476.1929024917
30008,x236y94,2684330.6957749464
30009,x236y95,3215906.953183387
30010,x236y96,3227865.582035697
30011,x236y97,1362109.1092540622
30012,x236y98,2055353.931968335
30013,x236y99,2156485.0948132216
30015,x237y100,1410823.563007783
30016,x237y101,1309563.1480684797
30017,x237y102,1286895.3235488785
30018,x237y103,1382818.9055599205
30019,x237y104,1305093.7885950562
30020,x237y105,1192761.523575321
30021,x237y106,586425.8428342496
30022,x237y107,607997.4769293581
30023,x237y108,1829890.4799526015
30024,x237y109,2227030.7719574086
30026,x237y110,2266225.9223723533
30027,x237y111,2236560.1468713256
30028,x237y112,2368864.944663363
30029,x237y113,1581368.6006674918
30030,x237y114,2230610.1934543867
30031,x237y115,2230691.9332076916
30032,x237y116,1455652.614844628
30033,x237y117,1071452.4653854873
30034,x237y118,219127.66640334504
30035,x237y119,244252.81657601206
30037,x237y120,367584.8531915978
30038,x237y121,994542.3864046421
30039,x237y122,2886164.4762319713
30040,x237y123,1610762.1826227845
30041,x237y124,1720069.9839628974
30042,x237y125,1781874.386159611
30043,x237y126,2656296.402687475
30044,x237y127,2668217.881123245
30045,x237y128,2674794.2163066207
30046,x237y129,2612105.727097719
30048,x237y130,2622255.019954403
30049,x237y131,2610540.4208958317
30050,x237y132,2644212.972025564
30051,x237y133,2621693.9944217033
30052,x237y134,2606097.105376035
30053,x237y135,2647221.633554459
30054,x237y136,2647249.053854898
30055,x237y137,2626898.678824132
30056,x237y138,2567001.319347862
30057,x237y139,2539045.279095486
30059,x237y140,2619769.1452042446
30060,x237y141,2581052.0307119386
30061,x237y142,2546460.389697103
30062,x237y143,2644233.27645599
30063,x237y144,2758587.4571053134
30064,x237y145,2595693.2534539555
30065,x237y146,2496573.4528887263
30066,x237y147,2544542.670407308
30067,x237y148,2515033.5349614546
30068,x237y149,1480180.8575558364
30070,x237y150,1541470.3528562365
30071,x237y151,1636862.2850869577
30072,x237y152,1727808.298651185
30073,x237y153,1579614.1760680953
30074,x237y154,1566321.0213666179
30075,x237y155,1731614.7662887818
30076,x237y156,1582241.9324289255
30077,x237y157,1541628.54448063
30078,x237y158,1849314.8621753962
30079,x237y159,1876444.5080469346
30081,x237y160,1758002.432206722
30082,x237y161,2641895.0329017974
30083,x237y162,8160105.329216382
30084,x237y163,2910144.622738639
30085,x237y164,2179367.7456142837
30086,x237y165,1811659.3542357413
30087,x237y166,1604084.5115432204
30088,x237y167,1746914.189878728
30089,x237y168,1817107.2349070893
30090,x237y169,1901244.2309612175
30092,x237y170,2470003.1664822353
30093,x237y171,2451968.824204038
30094,x237y172,2221408.157258188
30095,x237y173,2354465.030263379
30096,x237y174,2465309.7665387155
30097,x237y175,2534954.662691327
30098,x237y176,2454230.3737205802
30099,x237y177,2608999.42184486
30100,x237y178,2735386.6354459855
30101,x237y179,2753288.837225533
30103,x237y180,2767995.2897606883
30104,x237y181,2686747.3981753555
30105,x237y182,2411405.155206675
30106,x237y183,2644166.9613063973
30107,x237y184,2869065.082606477
30108,x237y185,2898091.1812181687
30109,x237y186,2944699.5790044
30110,x237y187,2797960.524131474
30111,x237y188,2911484.9486032533
30112,x237y189,2910714.4800712983
30114,x237y190,2893820.329420285
30115,x237y191,2533536.155983508
30116,x237y192,2605619.844662782
30149,x237y31,472928.22849807126
30150,x237y32,3315813.5256147645
30151,x237y33,2788947.9539850624
30152,x237y34,3187594.584392526
30153,x237y35,3151106.3434090293
30154,x237y36,3102410.787508468
30155,x237y37,2346586.8830349543
30156,x237y38,488871.1973470047
30157,x237y39,155955.58652752155
30158,x237y40,890419.2227126785
30159,x237y41,1812383.1030941976
30160,x237y42,2042607.1518993347
30161,x237y43,2347262.317398976
30162,x237y44,3202367.9270777917
30163,x237y45,3548088.0217949627
30164,x237y46,3562796.313354795
30165,x237y47,3388232.2656075037
30166,x237y48,2987964.6853209096
30167,x237y49,3604677.1205080254
30169,x237y50,3611150.5300166234
30170,x237y51,3297129.3776250794
30171,x237y52,3465402.374546472
30172,x237y53,3401941.0149198645
30173,x237y54,3580760.8229472493
30174,x237y55,3574599.724871766
30175,x237y56,3542303.2714185086
30176,x237y57,3019898.580922005
30177,x237y58,2213182.757122529
30178,x237y59,2701614.5942548974
30180,x237y60,3291263.1454166374
30181,x237y61,3342547.748584831
30182,x237y62,3230268.531078131
30183,x237y63,3194518.2627042593
30184,x237y64,3400161.695935711
30185,x237y65,3379258.505071584
30186,x237y66,3486955.0354606695
30187,x237y67,3360085.935499661
30188,x237y68,3234426.3414472323
30189,x237y69,3397335.0715198503
30191,x237y70,3377533.2048149123
30192,x237y71,3356776.6281123036
30193,x237y72,3387276.8622647533
30194,x237y73,2337818.517226763
30195,x237y74,3446099.7220424535
30196,x237y75,3543945.6371521736
30197,x237y76,3566998.634983285
30198,x237y77,3557801.006497493
30199,x237y78,2902458.6776859504
30200,x237y79,3590586.9522882565
30202,x237y80,3523696.4664107817
30203,x237y81,3545963.09590749
30204,x237y82,3422620.7629527766
30205,x237y83,2268188.5763036963
30206,x237y84,3324720.5955858314
30207,x237y85,3396585.3778132107
30208,x237y86,3135843.190359159
30209,x237y87,2816913.129485006
30210,x237y88,2745693.896497269
30211,x237y89,3102156.935169316
30213,x237y90,3213544.510558624
30214,x237y91,3325588.6409398294
30215,x237y92,3340344.534796072
30216,x237y93,3287596.1475629346
30217,x237y94,3359916.35589991
30218,x237y95,3420069.331083173
30219,x237y96,3286515.008689376
30220,x237y97,2570972.2104321737
30221,x237y98,1663851.4039185052
30222,x237y99,1990294.2887051522
30224,x238y100,2032857.6257259832
30225,x238y101,2182298.294994687
30226,x238y102,2683550.638306259
30227,x238y103,1775461.931328158
30228,x238y104,1728140.2133486813
30229,x238y105,2244248.2725455677
30230,x238y106,2406550.6235290337
30231,x238y107,1394545.7001506472
30232,x238y108,1101162.839443222
30233,x238y109,1074022.750106663
30235,x238y110,1991797.70683815
30236,x238y111,2038654.1450038112
30237,x238y112,1653957.390842414
30238,x238y113,1704237.9691183881
30239,x238y114,2809291.116914009
30240,x238y115,1410153.1049418848
30241,x238y116,628534.4716788491
30242,x238y117,700959.9737446924
30243,x238y118,388031.7603761865
30244,x238y119,546431.4145869386
30246,x238y120,1713184.1076824313
30247,x238y121,3177395.0677136485
30248,x238y122,3946340.698678835
30249,x238y123,2191399.3031904753
30250,x238y124,1741347.2950915701
30251,x238y125,1071897.1557473524
30252,x238y126,2749063.2883408163
30253,x238y127,2617446.860977866
30254,x238y128,2714970.753871572
30255,x238y129,2630764.66091173
30257,x238y130,2702241.621844221
30258,x238y131,2662641.6983671514
30259,x238y132,2604986.0506160776
30260,x238y133,2631564.7377327844
30261,x238y134,2520356.2022958
30262,x238y135,2614864.685735771
30263,x238y136,2657377.5802700063
30264,x238y137,2549812.241901935
30265,x238y138,2623972.0619152747
30266,x238y139,2563541.1017209576
30268,x238y140,2583182.4147832706
30269,x238y141,2564348.4712503427
30270,x238y142,2496748.3896178743
30271,x238y143,2645277.1739509185
30272,x238y144,2635013.2273438796
30273,x238y145,2519808.684918769
30274,x238y146,2552846.6635957626
30275,x238y147,2556282.086053743
30276,x238y148,2458358.960466053
30277,x238y149,1630108.4444359213
30279,x238y150,1552442.6506279972
30280,x238y151,1673256.415503458
30281,x238y152,1689657.8876908862
30282,x238y153,1725218.1433457634
30283,x238y154,1656878.9728171977
30284,x238y155,1526002.8874330767
30285,x238y156,1553710.3291606533
30286,x238y157,1510681.2391544532
30287,x238y158,1952573.920894902
30288,x238y159,1682601.2520667869
30290,x238y160,2260739.063215754
30291,x238y161,2154962.466353715
30292,x238y162,8778776.842790434
30293,x238y163,2496572.7039171522
30294,x238y164,2353297.8534394447
30295,x238y165,3073985.509572421
30296,x238y166,5377854.3171607135
30297,x238y167,2199329.627536086
30298,x238y168,1815540.62964206
30299,x238y169,2243677.546911856
30301,x238y170,2193028.1071426496
30302,x238y171,2616107.3293488454
30303,x238y172,2418410.081277237
30304,x238y173,2607624.938932036
30305,x238y174,2622443.669334505
30306,x238y175,2722101.162430216
30307,x238y176,2696225.125761129
30308,x238y177,2663963.503303618
30309,x238y178,2840487.358130272
30310,x238y179,2806738.919802797
30312,x238y180,2698598.843777193
30313,x238y181,2758243.7137517855
30314,x238y182,2578531.126913554
30315,x238y183,2814309.3773076916
30316,x238y184,2482017.5247688703
30317,x238y185,2940628.6985939797
30318,x238y186,2930273.7391355955
30319,x238y187,2880917.8609589753
30320,x238y188,2932260.2889519474
30321,x238y189,2921553.494777303
30323,x238y190,2920275.9482352966
30324,x238y191,2206017.4672639156
30325,x238y192,1238921.1369601674
30359,x238y32,1382835.526156815
30360,x238y33,3597507.316765123
30361,x238y34,3577826.2541088373
30362,x238y35,3522408.607746137
30363,x238y36,2827615.9847410372
30364,x238y37,1782747.1431441763
30365,x238y38,318086.35550322855
30366,x238y39,350876.9456298733
30367,x238y40,1261632.237727194
30368,x238y41,2745821.7157461043
30369,x238y42,2860345.3945405623
30370,x238y43,3209294.2329468816
30371,x238y44,3577122.981261539
30372,x238y45,3626629.930552014
30373,x238y46,3595447.036883558
30374,x238y47,3371894.7344478173
30375,x238y48,2545782.6069697253
30376,x238y49,3602829.420484871
30378,x238y50,3641947.407975279
30379,x238y51,3677343.6289254674
30380,x238y52,3662168.861172802
30381,x238y53,3592604.0244036955
30382,x238y54,3615151.30105433
30383,x238y55,3561445.8905363358
30384,x238y56,3047458.410519686
30385,x238y57,3508937.4531152667
30386,x238y58,3160455.851544889
30387,x238y59,1403351.0797123231
30389,x238y60,3015936.08173816
30390,x238y61,3508340.604640977
30391,x238y62,3414155.463857395
30392,x238y63,3487466.9848691863
30393,x238y64,3158225.7976727346
30394,x238y65,3367460.2334559723
30395,x238y66,3358394.885297027
30396,x238y67,3441917.6753033134
30397,x238y68,2982307.35746564
30398,x238y69,2956631.4282617513
30400,x238y70,3422056.257439425
30401,x238y71,3531849.0327110803
30402,x238y72,3309225.0721676173
30403,x238y73,3450340.463673237
30404,x238y74,3569869.9967553085
30405,x238y75,3564812.100180113
30406,x238y76,3502200.1395077403
30407,x238y77,3459022.2540510255
30408,x238y78,3001623.859209637
30409,x238y79,3564333.6488329773
30411,x238y80,3387833.935087758
30412,x238y81,3526625.840838917
30413,x238y82,3505062.905572377
30414,x238y83,3164042.736963861
30415,x238y84,3290641.9664787254
30416,x238y85,3243967.4072830416
30417,x238y86,2679368.4119600104
30418,x238y87,2370491.4751532334
30419,x238y88,2323600.8569340124
30420,x238y89,2824887.844484235
30422,x238y90,2968345.059721592
30423,x238y91,3000869.883803772
30424,x238y92,3257530.3781710346
30425,x238y93,3367582.9485397865
30426,x238y94,3354904.479698951
30427,x238y95,3409898.2150226217
30428,x238y96,3356365.601059658
30429,x238y97,1892977.0342406607
30430,x238y98,1366729.3788158179
30431,x238y99,1637017.136918946
30433,x239y100,2200136.970353272
30434,x239y101,2126486.6301836683
30435,x239y102,2567818.6995622204
30436,x239y103,1685583.8538389606
30437,x239y104,1331507.1895822815
30438,x239y105,1685162.4444311603
30439,x239y106,2706793.3388831425
30440,x239y107,1976800.4436624849
30441,x239y108,1659732.8159835523
30442,x239y109,2035291.6727650065
30444,x239y110,1132046.2907168772
30445,x239y111,2385115.4031781917
30446,x239y112,1136408.8991720255
30447,x239y113,2496992.7548099095
30448,x239y114,2888046.823803349
30449,x239y115,2346813.9600886567
30450,x239y116,1487771.718325827
30451,x239y117,1245805.6955796466
30452,x239y118,484662.0950786428
30453,x239y119,484826.7869093965
30455,x239y120,2032820.4102988369
30456,x239y121,2179860.1502969232
30457,x239y122,3545143.115151478
30458,x239y123,1786250.5954963057
30459,x239y124,1545086.0267607174
30460,x239y125,1285420.1664406133
30461,x239y126,2772052.553136805
30462,x239y127,2760844.398146457
30463,x239y128,2744433.0598715534
30464,x239y129,2599698.623125455
30466,x239y130,2628350.044799518
30467,x239y131,2688701.7035091706
30468,x239y132,2612788.2409501444
30469,x239y133,2626343.8965725326
30470,x239y134,2639111.040339686
30471,x239y135,2651204.057336526
30472,x239y136,2549332.6367595694
30473,x239y137,2593756.125535885
30474,x239y138,2651799.3692901293
30475,x239y139,2552449.91571496
30477,x239y140,2537370.57444527
30478,x239y141,2440908.399403349
30479,x239y142,2246351.705485347
30480,x239y143,2543560.4749397524
30481,x239y144,2614840.3024427635
30482,x239y145,2515138.9362322153
30483,x239y146,2319569.8045398183
30484,x239y147,2392224.691564042
30485,x239y148,2253637.0184417563
30486,x239y149,1700160.6908406366
30488,x239y150,1446827.9786406097
30489,x239y151,1647719.8605296824
30490,x239y152,1810772.4499617454
30491,x239y153,1559907.789719092
30492,x239y154,1757083.3725847593
30493,x239y155,1522016.075020132
30494,x239y156,1513057.2604720332
30495,x239y157,1852551.3013668885
30496,x239y158,1735682.962907467
30497,x239y159,1587641.7711357574
30499,x239y160,7665833.171447742
30500,x239y161,8186880.823716752
30501,x239y162,2275996.5477637183
30502,x239y163,1868086.185836591
30503,x239y164,2309785.247751951
30504,x239y165,5450994.858067217
30505,x239y166,5573785.951981229
30506,x239y167,1984372.830520778
30507,x239y168,2153522.019881632
30508,x239y169,2527387.890453606
30510,x239y170,2538526.941723457
30511,x239y171,2485381.446528083
30512,x239y172,2312356.041185401
30513,x239y173,2623994.577579565
30514,x239y174,2638624.2522268216
30515,x239y175,2762192.5361632393
30516,x239y176,2660664.5493006934
30517,x239y177,2739326.10154671
30518,x239y178,2731165.409489074
30519,x239y179,2900880.413321342
30521,x239y180,2858859.6417138292
30522,x239y181,2657387.170725002
30523,x239y182,2730945.6727146166
30524,x239y183,2769878.943363366
30525,x239y184,27179.256521982934
30526,x239y185,2088057.76647007
30527,x239y186,2948561.0434139534
30528,x239y187,2947494.6299125496
30529,x239y188,2946586.872345643
30530,x239y189,2928723.906811524
30532,x239y190,2927012.431828419
30533,x239y191,2445667.216466488
30534,x239y192,248954.4971789823
30535,x239y193,0.0
30536,x239y194,393601.21564757655
30537,x239y195,631392.6348588857
30538,x239y196,8574.380165289256
30568,x239y32,43009.3944442599
30569,x239y33,1257417.3553719008
30570,x239y34,2939434.307654474
30571,x239y35,3413473.8688092204
30572,x239y36,2544794.7586078057
30573,x239y37,1386412.3429707494
30574,x239y38,541606.6010562121
30575,x239y39,1627018.8973124856
30576,x239y40,2580466.815093671
30577,x239y41,1738652.563489999
30578,x239y42,2745067.88809007
30579,x239y43,3374898.182931747
30580,x239y44,3563452.98340913
30581,x239y45,3564308.263990156
30582,x239y46,2401707.5112288287
30583,x239y47,2007906.4542901712
30584,x239y48,3418559.851906023
30585,x239y49,3583658.6841541566
30587,x239y50,3631644.4005548563
30588,x239y51,3631504.8237401266
30589,x239y52,3641123.199265927
30590,x239y53,3591051.9086354277
30591,x239y54,3608938.87981873
30592,x239y55,3414024.53718202
30593,x239y56,3398583.8027433814
30594,x239y57,3543431.426887922
30595,x239y58,3040071.700364239
30596,x239y59,3153813.1944714636
30598,x239y60,3329464.0256018476
30599,x239y61,3358203.1220578025
30600,x239y62,3350579.7557305996
30601,x239y63,3438866.236493331
30602,x239y64,3443132.2998707173
30603,x239y65,3010066.513090614
30604,x239y66,3347310.0713826064
30605,x239y67,3457040.0358641897
30606,x239y68,3166215.293636323
30607,x239y69,3400919.1442537475
30609,x239y70,3514292.393642538
30610,x239y71,3588564.975238009
30611,x239y72,3427471.413786182
30612,x239y73,3531505.3943962688
30613,x239y74,3505851.650543785
30614,x239y75,3515806.289918303
30615,x239y76,3488906.588439346
30616,x239y77,3571732.043674365
30617,x239y78,3536190.1133425883
30618,x239y79,3617898.918089655
30620,x239y80,3542211.237786548
30621,x239y81,3557280.5845543575
30622,x239y82,3506908.4050368695
30623,x239y83,3148958.3138812557
30624,x239y84,3270133.6140348706
30625,x239y85,2852217.716543405
30626,x239y86,3142071.190253924
30627,x239y87,3274457.580033291
30628,x239y88,3152601.940547493
30629,x239y89,3435416.9440122424
30631,x239y90,3110517.9903429206
30632,x239y91,2735652.8628865737
30633,x239y92,3154630.810956681
30634,x239y93,3272955.0751690296
30635,x239y94,3174413.834735606
30636,x239y95,3314099.613119703
30637,x239y96,3290398.512540799
30638,x239y97,2165579.774921949
30639,x239y98,1383101.2550603682
30640,x239y99,2207069.3900107266
